sample_id,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
32201626,0.16,0.08695652173913043,0.16,0.16,0.8557392358779907,0.8525609374046326,0.85414719581604,1.1483650911275745,1.0,0.42447047623589995,0.6734473382433256,0.6033575184204999,0.27450980392156865,['extrinsic']
33480318,0.27906976744186046,0.04878048780487805,0.23255813953488372,0.23255813953488372,0.8878744840621948,0.8421112298965454,0.864387571811676,0.3164757059337551,0.3333333333333333,0.08508775844770512,0.19090676307678223,0.9196636894983905,0.0,['extrinsic']
32185834,0.4081632653061225,0.1702127659574468,0.24489795918367346,0.24489795918367346,0.8865848779678345,0.8830384016036987,0.8848080635070801,0.03740168516038768,0.0,0.017057752620534678,0.06498403810837772,0.5000384445373829,0.7076923076923077,['extrinsic']
34743526,0.2631578947368421,0.05555555555555555,0.2105263157894737,0.2105263157894737,0.8610825538635254,0.8824851512908936,0.8716524839401245,0.7161466215057867,0.3333333333333333,0.25269796695204083,0.39519075606464565,0.7008851479236087,0.03305785123966942,['extrinsic']
37895159,0.5652173913043479,0.40909090909090906,0.47826086956521735,0.47826086956521735,0.9204304814338684,0.8714771270751953,0.8952851295471191,3.5226593402260638,0.6666666666666666,0.7814313695947886,0.6747208187977473,0.6838601982593536,0.02,['extrinsic']
16025568,0.25,0.0,0.19999999999999998,0.19999999999999998,0.8538030385971069,0.8638998866081238,0.8588218092918396,0.8468557772723545,0.3333333333333333,0.3613343843867128,0.4744935731093089,0.6283360848291999,0.017857142857142856,['extrinsic']
37002777,0.6153846153846153,0.41666666666666663,0.6153846153846153,0.6153846153846153,0.9289213418960571,0.8954901695251465,0.9118994474411011,0.07436867328534517,0.0,0.024975530663951154,0.13119394580523172,0.8238462346972841,0.0,['extrinsic']
40873665,0.7692307692307693,0.5945945945945945,0.6666666666666667,0.6666666666666667,0.9341641068458557,0.9626988172531128,0.9482167959213257,0.5878274563847626,0.3333333333333333,0.24347060160133835,0.3519817168513934,0.8216954745272154,0.008064516129032258,['extrinsic']
35266927,0.2608695652173913,0.0909090909090909,0.2608695652173913,0.2608695652173913,0.8516503572463989,0.8715845942497253,0.8615021705627441,0.11740465747616158,0.0,0.053011072324628254,0.10734786776204903,0.7380674356671726,0.0948905109489051,['extrinsic']
40138740,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.8591698408126831,0.8269742727279663,0.842764675617218,0.45050835155809077,0.3333333333333333,0.21687552229631513,0.31896321461438976,0.7918225257169633,0.0,['extrinsic']
39519574,0.42857142857142855,0.20000000000000004,0.38095238095238093,0.38095238095238093,0.8892195224761963,0.8703370094299316,0.8796769380569458,0.1606720276275683,0.6666666666666666,0.04969267080272438,0.20829705893993378,0.822919465831014,0.008403361344537815,['extrinsic']
36495608,0.4210526315789474,0.2222222222222222,0.36842105263157887,0.36842105263157887,0.8773518204689026,0.8608652353286743,0.8690302968025208,1.244879628217392,0.6666666666666666,0.4704136562090426,0.6729161640008291,0.8176247148678221,0.0,['extrinsic']
34958593,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.8842238187789917,0.8439455032348633,0.8636153340339661,0.9361192698664734,0.6666666666666666,0.30924092961332145,0.44565427489578724,0.9884052007429062,0.0,['extrinsic']
31920236,0.4878048780487805,0.25641025641025644,0.3902439024390244,0.3902439024390244,0.8659663796424866,0.8563737273216248,0.8611433506011963,0.2169025330084541,0.3333333333333333,0.06783276084015849,0.1506937692562739,0.6101205275542494,0.1391304347826087,['extrinsic']
